Region,FullDate1,TotalSales,Textbox106,Textbox108
AR,4/9/2023 12:00:00 AM,$32.00,Total for AR,"$138,292.00"
AR,4/21/2023 12:00:00 AM,"$3,845.00",Total for AR,"$138,292.00"
AR,4/23/2023 12:00:00 AM,$92.00,Total for AR,"$138,292.00"
AR,4/27/2023 12:00:00 AM,$290.00,Total for AR,"$138,292.00"
AR,5/10/2023 12:00:00 AM,$357.00,Total for AR,"$138,292.00"
AR,5/13/2023 12:00:00 AM,$308.00,Total for AR,"$138,292.00"
AR,5/21/2023 12:00:00 AM,$34.00,Total for AR,"$138,292.00"
AR,5/31/2023 12:00:00 AM,"$1,828.00",Total for AR,"$138,292.00"
AR,6/16/2023 12:00:00 AM,$72.00,Total for AR,"$138,292.00"
AR,6/24/2023 12:00:00 AM,"$1,872.00",Total for AR,"$138,292.00"
AR,7/4/2023 12:00:00 AM,$717.00,Total for AR,"$138,292.00"
AR,8/12/2023 12:00:00 AM,"$1,710.00",Total for AR,"$138,292.00"
AR,8/21/2023 12:00:00 AM,$948.00,Total for AR,"$138,292.00"
AR,9/3/2023 12:00:00 AM,$399.00,Total for AR,"$138,292.00"
AR,9/7/2023 12:00:00 AM,$208.00,Total for AR,"$138,292.00"
AR,9/11/2023 12:00:00 AM,$66.00,Total for AR,"$138,292.00"
AR,9/16/2023 12:00:00 AM,$36.00,Total for AR,"$138,292.00"
AR,10/3/2023 12:00:00 AM,"$5,212.00",Total for AR,"$138,292.00"
AR,10/4/2023 12:00:00 AM,$477.00,Total for AR,"$138,292.00"
AR,10/11/2023 12:00:00 AM,$42.00,Total for AR,"$138,292.00"
AR,10/15/2023 12:00:00 AM,$235.00,Total for AR,"$138,292.00"
AR,10/16/2023 12:00:00 AM,"$5,553.00",Total for AR,"$138,292.00"
AR,10/21/2023 12:00:00 AM,"$4,161.00",Total for AR,"$138,292.00"
AR,11/6/2023 12:00:00 AM,"$8,358.00",Total for AR,"$138,292.00"
AR,11/8/2023 12:00:00 AM,$13.00,Total for AR,"$138,292.00"
AR,11/10/2023 12:00:00 AM,$510.00,Total for AR,"$138,292.00"
AR,11/16/2023 12:00:00 AM,$974.00,Total for AR,"$138,292.00"
AR,11/28/2023 12:00:00 AM,"$2,780.00",Total for AR,"$138,292.00"
AR,11/30/2023 12:00:00 AM,$9.00,Total for AR,"$138,292.00"
AR,12/2/2023 12:00:00 AM,$194.00,Total for AR,"$138,292.00"
AR,12/8/2023 12:00:00 AM,"$1,450.00",Total for AR,"$138,292.00"
AR,12/10/2023 12:00:00 AM,"$1,481.00",Total for AR,"$138,292.00"
AR,12/14/2023 12:00:00 AM,$522.00,Total for AR,"$138,292.00"
AR,12/20/2023 12:00:00 AM,$42.00,Total for AR,"$138,292.00"
AR,1/19/2024 12:00:00 AM,$340.00,Total for AR,"$138,292.00"
AR,1/22/2024 12:00:00 AM,$620.00,Total for AR,"$138,292.00"
AR,1/30/2024 12:00:00 AM,"$8,310.00",Total for AR,"$138,292.00"
AR,2/22/2024 12:00:00 AM,$60.00,Total for AR,"$138,292.00"
AR,2/23/2024 12:00:00 AM,$165.00,Total for AR,"$138,292.00"
AR,3/16/2024 12:00:00 AM,"$2,200.00",Total for AR,"$138,292.00"
AR,3/28/2024 12:00:00 AM,$458.00,Total for AR,"$138,292.00"
AR,3/30/2024 12:00:00 AM,$68.00,Total for AR,"$138,292.00"
AR,4/2/2024 12:00:00 AM,"$1,866.00",Total for AR,"$138,292.00"
AR,4/6/2024 12:00:00 AM,"$2,166.00",Total for AR,"$138,292.00"
AR,4/9/2024 12:00:00 AM,$632.00,Total for AR,"$138,292.00"
AR,5/23/2024 12:00:00 AM,$52.00,Total for AR,"$138,292.00"
AR,5/30/2024 12:00:00 AM,$312.00,Total for AR,"$138,292.00"
AR,6/2/2024 12:00:00 AM,$142.00,Total for AR,"$138,292.00"
AR,6/6/2024 12:00:00 AM,$300.00,Total for AR,"$138,292.00"
AR,6/7/2024 12:00:00 AM,"$1,116.00",Total for AR,"$138,292.00"
AR,7/3/2024 12:00:00 AM,$64.00,Total for AR,"$138,292.00"
AR,7/8/2024 12:00:00 AM,$351.00,Total for AR,"$138,292.00"
AR,8/1/2024 12:00:00 AM,$697.00,Total for AR,"$138,292.00"
AR,8/16/2024 12:00:00 AM,$66.00,Total for AR,"$138,292.00"
AR,9/16/2024 12:00:00 AM,$11.00,Total for AR,"$138,292.00"
AR,9/24/2024 12:00:00 AM,"$6,816.00",Total for AR,"$138,292.00"
AR,10/23/2024 12:00:00 AM,"$4,165.00",Total for AR,"$138,292.00"
AR,11/1/2024 12:00:00 AM,$28.00,Total for AR,"$138,292.00"
AR,11/8/2024 12:00:00 AM,$368.00,Total for AR,"$138,292.00"
AR,11/10/2024 12:00:00 AM,"$5,784.00",Total for AR,"$138,292.00"
AR,11/16/2024 12:00:00 AM,$105.00,Total for AR,"$138,292.00"
AR,12/7/2024 12:00:00 AM,$76.00,Total for AR,"$138,292.00"
AR,12/17/2024 12:00:00 AM,"$4,182.00",Total for AR,"$138,292.00"
AR,12/18/2024 12:00:00 AM,$178.00,Total for AR,"$138,292.00"
AR,1/5/2025 12:00:00 AM,$667.00,Total for AR,"$138,292.00"
AR,1/23/2025 12:00:00 AM,$80.00,Total for AR,"$138,292.00"
AR,1/27/2025 12:00:00 AM,"$6,880.00",Total for AR,"$138,292.00"
AR,2/16/2025 12:00:00 AM,"$1,637.00",Total for AR,"$138,292.00"
AR,2/21/2025 12:00:00 AM,$495.00,Total for AR,"$138,292.00"
AR,2/22/2025 12:00:00 AM,$36.00,Total for AR,"$138,292.00"
AR,3/4/2025 12:00:00 AM,"$2,160.00",Total for AR,"$138,292.00"
AR,4/13/2025 12:00:00 AM,$632.00,Total for AR,"$138,292.00"
AR,4/21/2025 12:00:00 AM,$180.00,Total for AR,"$138,292.00"
AR,4/24/2025 12:00:00 AM,$760.00,Total for AR,"$138,292.00"
AR,5/13/2025 12:00:00 AM,"$1,624.00",Total for AR,"$138,292.00"
AR,5/25/2025 12:00:00 AM,"$1,788.00",Total for AR,"$138,292.00"
AR,5/28/2025 12:00:00 AM,"$1,430.00",Total for AR,"$138,292.00"
AR,6/5/2025 12:00:00 AM,"$1,294.00",Total for AR,"$138,292.00"
AR,6/28/2025 12:00:00 AM,"$4,671.00",Total for AR,"$138,292.00"
AR,7/14/2025 12:00:00 AM,"$1,234.00",Total for AR,"$138,292.00"
AR,7/24/2025 12:00:00 AM,$552.00,Total for AR,"$138,292.00"
AR,7/31/2025 12:00:00 AM,$74.00,Total for AR,"$138,292.00"
AR,9/22/2025 12:00:00 AM,$804.00,Total for AR,"$138,292.00"
AR,10/11/2025 12:00:00 AM,"$1,818.00",Total for AR,"$138,292.00"
AR,10/19/2025 12:00:00 AM,$977.00,Total for AR,"$138,292.00"
AR,10/22/2025 12:00:00 AM,$3.00,Total for AR,"$138,292.00"
AR,11/11/2025 12:00:00 AM,$15.00,Total for AR,"$138,292.00"
AR,11/13/2025 12:00:00 AM,$36.00,Total for AR,"$138,292.00"
AR,11/27/2025 12:00:00 AM,"$1,450.00",Total for AR,"$138,292.00"
AR,11/30/2025 12:00:00 AM,$228.00,Total for AR,"$138,292.00"
AR,12/13/2025 12:00:00 AM,$22.00,Total for AR,"$138,292.00"
AR,12/31/2025 12:00:00 AM,$169.00,Total for AR,"$138,292.00"
AZ,1/2/2023 12:00:00 AM,$35.00,Total for AZ,"$312,245.00"
AZ,1/11/2023 12:00:00 AM,$69.00,Total for AZ,"$312,245.00"
AZ,1/25/2023 12:00:00 AM,$414.00,Total for AZ,"$312,245.00"
AZ,1/28/2023 12:00:00 AM,"$2,996.00",Total for AZ,"$312,245.00"
AZ,2/12/2023 12:00:00 AM,$111.00,Total for AZ,"$312,245.00"
AZ,2/13/2023 12:00:00 AM,$152.00,Total for AZ,"$312,245.00"
AZ,2/18/2023 12:00:00 AM,$105.00,Total for AZ,"$312,245.00"
AZ,3/3/2023 12:00:00 AM,$20.00,Total for AZ,"$312,245.00"
AZ,3/4/2023 12:00:00 AM,"$1,037.00",Total for AZ,"$312,245.00"
AZ,3/16/2023 12:00:00 AM,$91.00,Total for AZ,"$312,245.00"
AZ,3/21/2023 12:00:00 AM,$61.00,Total for AZ,"$312,245.00"
AZ,3/30/2023 12:00:00 AM,$99.00,Total for AZ,"$312,245.00"
AZ,4/1/2023 12:00:00 AM,$938.00,Total for AZ,"$312,245.00"
AZ,4/8/2023 12:00:00 AM,"$5,210.00",Total for AZ,"$312,245.00"
AZ,4/14/2023 12:00:00 AM,"$2,064.00",Total for AZ,"$312,245.00"
AZ,4/21/2023 12:00:00 AM,"$6,496.00",Total for AZ,"$312,245.00"
AZ,4/23/2023 12:00:00 AM,$279.00,Total for AZ,"$312,245.00"
AZ,4/28/2023 12:00:00 AM,"$1,397.00",Total for AZ,"$312,245.00"
AZ,5/1/2023 12:00:00 AM,"$7,176.00",Total for AZ,"$312,245.00"
AZ,5/4/2023 12:00:00 AM,$86.00,Total for AZ,"$312,245.00"
AZ,5/7/2023 12:00:00 AM,$208.00,Total for AZ,"$312,245.00"
AZ,5/9/2023 12:00:00 AM,"$9,012.00",Total for AZ,"$312,245.00"
AZ,5/19/2023 12:00:00 AM,$469.00,Total for AZ,"$312,245.00"
AZ,5/25/2023 12:00:00 AM,"$8,736.00",Total for AZ,"$312,245.00"
AZ,5/26/2023 12:00:00 AM,"$2,046.00",Total for AZ,"$312,245.00"
AZ,6/5/2023 12:00:00 AM,"$3,637.00",Total for AZ,"$312,245.00"
AZ,6/11/2023 12:00:00 AM,$322.00,Total for AZ,"$312,245.00"
AZ,6/12/2023 12:00:00 AM,"$6,783.00",Total for AZ,"$312,245.00"
AZ,6/13/2023 12:00:00 AM,"$4,186.00",Total for AZ,"$312,245.00"
AZ,6/14/2023 12:00:00 AM,"$1,347.00",Total for AZ,"$312,245.00"
AZ,6/18/2023 12:00:00 AM,$424.00,Total for AZ,"$312,245.00"
AZ,6/23/2023 12:00:00 AM,$28.00,Total for AZ,"$312,245.00"
AZ,6/25/2023 12:00:00 AM,$445.00,Total for AZ,"$312,245.00"
AZ,6/30/2023 12:00:00 AM,"$2,796.00",Total for AZ,"$312,245.00"
AZ,7/5/2023 12:00:00 AM,$42.00,Total for AZ,"$312,245.00"
AZ,7/8/2023 12:00:00 AM,"$2,698.00",Total for AZ,"$312,245.00"
AZ,7/9/2023 12:00:00 AM,"$14,202.00",Total for AZ,"$312,245.00"
AZ,7/11/2023 12:00:00 AM,$89.00,Total for AZ,"$312,245.00"
AZ,7/14/2023 12:00:00 AM,"$1,408.00",Total for AZ,"$312,245.00"
AZ,7/16/2023 12:00:00 AM,$24.00,Total for AZ,"$312,245.00"
AZ,7/28/2023 12:00:00 AM,$322.00,Total for AZ,"$312,245.00"
AZ,8/2/2023 12:00:00 AM,$150.00,Total for AZ,"$312,245.00"
AZ,8/4/2023 12:00:00 AM,$995.00,Total for AZ,"$312,245.00"
AZ,8/6/2023 12:00:00 AM,$336.00,Total for AZ,"$312,245.00"
AZ,8/9/2023 12:00:00 AM,"$1,859.00",Total for AZ,"$312,245.00"
AZ,8/12/2023 12:00:00 AM,"$2,934.00",Total for AZ,"$312,245.00"
AZ,8/16/2023 12:00:00 AM,"$10,566.00",Total for AZ,"$312,245.00"
AZ,8/28/2023 12:00:00 AM,$486.00,Total for AZ,"$312,245.00"
AZ,9/8/2023 12:00:00 AM,$495.00,Total for AZ,"$312,245.00"
AZ,9/18/2023 12:00:00 AM,$552.00,Total for AZ,"$312,245.00"
AZ,9/25/2023 12:00:00 AM,"$1,414.00",Total for AZ,"$312,245.00"
AZ,9/29/2023 12:00:00 AM,"$1,734.00",Total for AZ,"$312,245.00"
AZ,10/2/2023 12:00:00 AM,$294.00,Total for AZ,"$312,245.00"
AZ,10/11/2023 12:00:00 AM,"$6,904.00",Total for AZ,"$312,245.00"
AZ,10/21/2023 12:00:00 AM,"$1,404.00",Total for AZ,"$312,245.00"
AZ,11/1/2023 12:00:00 AM,$213.00,Total for AZ,"$312,245.00"
AZ,11/8/2023 12:00:00 AM,"$1,446.00",Total for AZ,"$312,245.00"
AZ,11/14/2023 12:00:00 AM,$180.00,Total for AZ,"$312,245.00"
AZ,11/16/2023 12:00:00 AM,$84.00,Total for AZ,"$312,245.00"
AZ,11/18/2023 12:00:00 AM,$820.00,Total for AZ,"$312,245.00"
AZ,11/25/2023 12:00:00 AM,"$1,020.00",Total for AZ,"$312,245.00"
AZ,11/29/2023 12:00:00 AM,$980.00,Total for AZ,"$312,245.00"
AZ,12/16/2023 12:00:00 AM,$672.00,Total for AZ,"$312,245.00"
AZ,12/25/2023 12:00:00 AM,$864.00,Total for AZ,"$312,245.00"
AZ,1/6/2024 12:00:00 AM,"$1,046.00",Total for AZ,"$312,245.00"
AZ,1/12/2024 12:00:00 AM,$117.00,Total for AZ,"$312,245.00"
AZ,1/13/2024 12:00:00 AM,$268.00,Total for AZ,"$312,245.00"
AZ,1/22/2024 12:00:00 AM,$688.00,Total for AZ,"$312,245.00"
AZ,1/26/2024 12:00:00 AM,$28.00,Total for AZ,"$312,245.00"
AZ,1/29/2024 12:00:00 AM,"$8,408.00",Total for AZ,"$312,245.00"
AZ,2/14/2024 12:00:00 AM,$184.00,Total for AZ,"$312,245.00"
AZ,2/15/2024 12:00:00 AM,$200.00,Total for AZ,"$312,245.00"
AZ,3/8/2024 12:00:00 AM,"$2,476.00",Total for AZ,"$312,245.00"
AZ,3/10/2024 12:00:00 AM,$671.00,Total for AZ,"$312,245.00"
AZ,3/11/2024 12:00:00 AM,$129.00,Total for AZ,"$312,245.00"
AZ,3/13/2024 12:00:00 AM,$72.00,Total for AZ,"$312,245.00"
AZ,3/16/2024 12:00:00 AM,$639.00,Total for AZ,"$312,245.00"
AZ,3/20/2024 12:00:00 AM,$505.00,Total for AZ,"$312,245.00"
AZ,3/21/2024 12:00:00 AM,"$4,156.00",Total for AZ,"$312,245.00"
AZ,3/26/2024 12:00:00 AM,$824.00,Total for AZ,"$312,245.00"
AZ,4/2/2024 12:00:00 AM,$24.00,Total for AZ,"$312,245.00"
AZ,4/20/2024 12:00:00 AM,"$4,805.00",Total for AZ,"$312,245.00"
AZ,4/27/2024 12:00:00 AM,$887.00,Total for AZ,"$312,245.00"
AZ,4/29/2024 12:00:00 AM,"$1,230.00",Total for AZ,"$312,245.00"
AZ,5/2/2024 12:00:00 AM,"$1,850.00",Total for AZ,"$312,245.00"
AZ,5/4/2024 12:00:00 AM,$18.00,Total for AZ,"$312,245.00"
AZ,5/8/2024 12:00:00 AM,$55.00,Total for AZ,"$312,245.00"
AZ,5/9/2024 12:00:00 AM,$370.00,Total for AZ,"$312,245.00"
AZ,5/13/2024 12:00:00 AM,$32.00,Total for AZ,"$312,245.00"
AZ,5/17/2024 12:00:00 AM,$484.00,Total for AZ,"$312,245.00"
AZ,5/19/2024 12:00:00 AM,$80.00,Total for AZ,"$312,245.00"
AZ,5/20/2024 12:00:00 AM,$20.00,Total for AZ,"$312,245.00"
AZ,5/22/2024 12:00:00 AM,$56.00,Total for AZ,"$312,245.00"
AZ,5/27/2024 12:00:00 AM,"$3,672.00",Total for AZ,"$312,245.00"
AZ,6/2/2024 12:00:00 AM,"$2,090.00",Total for AZ,"$312,245.00"
AZ,6/5/2024 12:00:00 AM,$191.00,Total for AZ,"$312,245.00"
AZ,6/14/2024 12:00:00 AM,$160.00,Total for AZ,"$312,245.00"
AZ,6/18/2024 12:00:00 AM,$44.00,Total for AZ,"$312,245.00"
AZ,7/9/2024 12:00:00 AM,"$3,092.00",Total for AZ,"$312,245.00"
AZ,7/12/2024 12:00:00 AM,$785.00,Total for AZ,"$312,245.00"
AZ,7/19/2024 12:00:00 AM,"$1,788.00",Total for AZ,"$312,245.00"
AZ,7/21/2024 12:00:00 AM,$861.00,Total for AZ,"$312,245.00"
AZ,7/24/2024 12:00:00 AM,"$1,187.00",Total for AZ,"$312,245.00"
AZ,7/28/2024 12:00:00 AM,"$10,160.00",Total for AZ,"$312,245.00"
AZ,7/29/2024 12:00:00 AM,"$14,805.00",Total for AZ,"$312,245.00"
AZ,8/1/2024 12:00:00 AM,$88.00,Total for AZ,"$312,245.00"
AZ,8/5/2024 12:00:00 AM,"$3,697.00",Total for AZ,"$312,245.00"
AZ,8/22/2024 12:00:00 AM,$24.00,Total for AZ,"$312,245.00"
AZ,9/1/2024 12:00:00 AM,"$1,484.00",Total for AZ,"$312,245.00"
AZ,9/8/2024 12:00:00 AM,$29.00,Total for AZ,"$312,245.00"
AZ,9/15/2024 12:00:00 AM,"$4,639.00",Total for AZ,"$312,245.00"
AZ,9/26/2024 12:00:00 AM,$43.00,Total for AZ,"$312,245.00"
AZ,9/29/2024 12:00:00 AM,"$2,031.00",Total for AZ,"$312,245.00"
AZ,9/30/2024 12:00:00 AM,"$1,229.00",Total for AZ,"$312,245.00"
AZ,10/7/2024 12:00:00 AM,"$4,501.00",Total for AZ,"$312,245.00"
AZ,10/14/2024 12:00:00 AM,"$1,884.00",Total for AZ,"$312,245.00"
AZ,10/20/2024 12:00:00 AM,$21.00,Total for AZ,"$312,245.00"
AZ,10/29/2024 12:00:00 AM,"$1,566.00",Total for AZ,"$312,245.00"
AZ,11/9/2024 12:00:00 AM,"$1,066.00",Total for AZ,"$312,245.00"
AZ,11/12/2024 12:00:00 AM,$150.00,Total for AZ,"$312,245.00"
AZ,11/23/2024 12:00:00 AM,$400.00,Total for AZ,"$312,245.00"
AZ,11/24/2024 12:00:00 AM,$515.00,Total for AZ,"$312,245.00"
AZ,12/1/2024 12:00:00 AM,$130.00,Total for AZ,"$312,245.00"
AZ,12/9/2024 12:00:00 AM,$178.00,Total for AZ,"$312,245.00"
AZ,12/13/2024 12:00:00 AM,"$1,952.00",Total for AZ,"$312,245.00"
AZ,12/14/2024 12:00:00 AM,$155.00,Total for AZ,"$312,245.00"
AZ,12/22/2024 12:00:00 AM,$971.00,Total for AZ,"$312,245.00"
AZ,12/27/2024 12:00:00 AM,$150.00,Total for AZ,"$312,245.00"
AZ,1/7/2025 12:00:00 AM,$224.00,Total for AZ,"$312,245.00"
AZ,1/19/2025 12:00:00 AM,$882.00,Total for AZ,"$312,245.00"
AZ,1/23/2025 12:00:00 AM,"$5,712.00",Total for AZ,"$312,245.00"
AZ,1/24/2025 12:00:00 AM,$18.00,Total for AZ,"$312,245.00"
AZ,1/28/2025 12:00:00 AM,$11.00,Total for AZ,"$312,245.00"
AZ,1/29/2025 12:00:00 AM,$118.00,Total for AZ,"$312,245.00"
AZ,2/17/2025 12:00:00 AM,$631.00,Total for AZ,"$312,245.00"
AZ,2/20/2025 12:00:00 AM,$204.00,Total for AZ,"$312,245.00"
AZ,2/27/2025 12:00:00 AM,"$2,902.00",Total for AZ,"$312,245.00"
AZ,3/5/2025 12:00:00 AM,$595.00,Total for AZ,"$312,245.00"
AZ,3/6/2025 12:00:00 AM,$111.00,Total for AZ,"$312,245.00"
AZ,3/9/2025 12:00:00 AM,"$4,096.00",Total for AZ,"$312,245.00"
AZ,3/19/2025 12:00:00 AM,"$3,128.00",Total for AZ,"$312,245.00"
AZ,3/21/2025 12:00:00 AM,$130.00,Total for AZ,"$312,245.00"
AZ,4/7/2025 12:00:00 AM,$90.00,Total for AZ,"$312,245.00"
AZ,4/10/2025 12:00:00 AM,"$2,120.00",Total for AZ,"$312,245.00"
AZ,4/21/2025 12:00:00 AM,"$1,335.00",Total for AZ,"$312,245.00"
AZ,4/26/2025 12:00:00 AM,$50.00,Total for AZ,"$312,245.00"
AZ,5/2/2025 12:00:00 AM,$68.00,Total for AZ,"$312,245.00"
AZ,5/9/2025 12:00:00 AM,$174.00,Total for AZ,"$312,245.00"
AZ,5/14/2025 12:00:00 AM,"$5,457.00",Total for AZ,"$312,245.00"
AZ,5/22/2025 12:00:00 AM,$22.00,Total for AZ,"$312,245.00"
AZ,5/23/2025 12:00:00 AM,"$1,157.00",Total for AZ,"$312,245.00"
AZ,5/25/2025 12:00:00 AM,"$1,261.00",Total for AZ,"$312,245.00"
AZ,6/6/2025 12:00:00 AM,"$1,082.00",Total for AZ,"$312,245.00"
AZ,6/11/2025 12:00:00 AM,"$4,566.00",Total for AZ,"$312,245.00"
AZ,6/14/2025 12:00:00 AM,$149.00,Total for AZ,"$312,245.00"
AZ,6/19/2025 12:00:00 AM,$436.00,Total for AZ,"$312,245.00"
AZ,6/28/2025 12:00:00 AM,$635.00,Total for AZ,"$312,245.00"
AZ,7/3/2025 12:00:00 AM,"$1,842.00",Total for AZ,"$312,245.00"
AZ,7/5/2025 12:00:00 AM,"$1,068.00",Total for AZ,"$312,245.00"
AZ,7/8/2025 12:00:00 AM,$220.00,Total for AZ,"$312,245.00"
AZ,7/21/2025 12:00:00 AM,$234.00,Total for AZ,"$312,245.00"
AZ,7/26/2025 12:00:00 AM,"$2,366.00",Total for AZ,"$312,245.00"
AZ,7/27/2025 12:00:00 AM,"$12,060.00",Total for AZ,"$312,245.00"
AZ,7/31/2025 12:00:00 AM,$682.00,Total for AZ,"$312,245.00"
AZ,8/5/2025 12:00:00 AM,"$2,770.00",Total for AZ,"$312,245.00"
AZ,8/6/2025 12:00:00 AM,"$1,473.00",Total for AZ,"$312,245.00"
AZ,8/7/2025 12:00:00 AM,$528.00,Total for AZ,"$312,245.00"
AZ,8/9/2025 12:00:00 AM,"$4,782.00",Total for AZ,"$312,245.00"
AZ,8/17/2025 12:00:00 AM,$292.00,Total for AZ,"$312,245.00"
AZ,8/19/2025 12:00:00 AM,$994.00,Total for AZ,"$312,245.00"
AZ,8/21/2025 12:00:00 AM,"$1,550.00",Total for AZ,"$312,245.00"
AZ,8/22/2025 12:00:00 AM,$4.00,Total for AZ,"$312,245.00"
AZ,9/6/2025 12:00:00 AM,$92.00,Total for AZ,"$312,245.00"
AZ,9/15/2025 12:00:00 AM,"$1,106.00",Total for AZ,"$312,245.00"
AZ,9/17/2025 12:00:00 AM,$213.00,Total for AZ,"$312,245.00"
AZ,9/23/2025 12:00:00 AM,$665.00,Total for AZ,"$312,245.00"
AZ,9/26/2025 12:00:00 AM,$25.00,Total for AZ,"$312,245.00"
AZ,9/30/2025 12:00:00 AM,"$1,684.00",Total for AZ,"$312,245.00"
AZ,10/1/2025 12:00:00 AM,"$2,300.00",Total for AZ,"$312,245.00"
AZ,10/3/2025 12:00:00 AM,"$2,465.00",Total for AZ,"$312,245.00"
AZ,10/6/2025 12:00:00 AM,$30.00,Total for AZ,"$312,245.00"
AZ,10/15/2025 12:00:00 AM,"$2,410.00",Total for AZ,"$312,245.00"
AZ,10/19/2025 12:00:00 AM,$220.00,Total for AZ,"$312,245.00"
AZ,10/30/2025 12:00:00 AM,"$1,359.00",Total for AZ,"$312,245.00"
AZ,11/1/2025 12:00:00 AM,"$5,502.00",Total for AZ,"$312,245.00"
AZ,11/4/2025 12:00:00 AM,$234.00,Total for AZ,"$312,245.00"
AZ,11/21/2025 12:00:00 AM,"$1,521.00",Total for AZ,"$312,245.00"
AZ,11/22/2025 12:00:00 AM,$378.00,Total for AZ,"$312,245.00"
AZ,11/26/2025 12:00:00 AM,$44.00,Total for AZ,"$312,245.00"
AZ,11/29/2025 12:00:00 AM,$114.00,Total for AZ,"$312,245.00"
AZ,12/5/2025 12:00:00 AM,$108.00,Total for AZ,"$312,245.00"
AZ,12/8/2025 12:00:00 AM,$54.00,Total for AZ,"$312,245.00"
AZ,12/13/2025 12:00:00 AM,$800.00,Total for AZ,"$312,245.00"
AZ,12/15/2025 12:00:00 AM,$8.00,Total for AZ,"$312,245.00"
AZ,12/18/2025 12:00:00 AM,"$2,140.00",Total for AZ,"$312,245.00"
AZ,12/25/2025 12:00:00 AM,$22.00,Total for AZ,"$312,245.00"
CA,1/2/2023 12:00:00 AM,$120.00,Total for CA,"$494,583.00"
CA,1/7/2023 12:00:00 AM,$390.00,Total for CA,"$494,583.00"
CA,1/12/2023 12:00:00 AM,$890.00,Total for CA,"$494,583.00"
CA,1/14/2023 12:00:00 AM,$168.00,Total for CA,"$494,583.00"
CA,1/15/2023 12:00:00 AM,$106.00,Total for CA,"$494,583.00"
CA,1/19/2023 12:00:00 AM,$344.00,Total for CA,"$494,583.00"
CA,1/23/2023 12:00:00 AM,"$1,341.00",Total for CA,"$494,583.00"
CA,1/25/2023 12:00:00 AM,"$5,298.00",Total for CA,"$494,583.00"
CA,2/1/2023 12:00:00 AM,"$2,914.00",Total for CA,"$494,583.00"
CA,2/2/2023 12:00:00 AM,$519.00,Total for CA,"$494,583.00"
CA,2/3/2023 12:00:00 AM,$169.00,Total for CA,"$494,583.00"
CA,2/4/2023 12:00:00 AM,"$2,958.00",Total for CA,"$494,583.00"
CA,2/7/2023 12:00:00 AM,"$1,804.00",Total for CA,"$494,583.00"
CA,2/12/2023 12:00:00 AM,"$1,176.00",Total for CA,"$494,583.00"
CA,2/20/2023 12:00:00 AM,"$6,657.00",Total for CA,"$494,583.00"
CA,2/21/2023 12:00:00 AM,$131.00,Total for CA,"$494,583.00"
CA,3/2/2023 12:00:00 AM,"$4,326.00",Total for CA,"$494,583.00"
CA,3/9/2023 12:00:00 AM,"$1,384.00",Total for CA,"$494,583.00"
CA,3/13/2023 12:00:00 AM,"$2,379.00",Total for CA,"$494,583.00"
CA,3/15/2023 12:00:00 AM,$903.00,Total for CA,"$494,583.00"
CA,4/1/2023 12:00:00 AM,$180.00,Total for CA,"$494,583.00"
CA,4/5/2023 12:00:00 AM,"$1,146.00",Total for CA,"$494,583.00"
CA,4/9/2023 12:00:00 AM,"$1,342.00",Total for CA,"$494,583.00"
CA,4/10/2023 12:00:00 AM,$188.00,Total for CA,"$494,583.00"
CA,4/12/2023 12:00:00 AM,"$1,017.00",Total for CA,"$494,583.00"
CA,4/15/2023 12:00:00 AM,"$4,650.00",Total for CA,"$494,583.00"
CA,4/24/2023 12:00:00 AM,$997.00,Total for CA,"$494,583.00"
CA,4/25/2023 12:00:00 AM,"$13,202.00",Total for CA,"$494,583.00"
CA,4/26/2023 12:00:00 AM,"$4,161.00",Total for CA,"$494,583.00"
CA,4/29/2023 12:00:00 AM,"$14,639.00",Total for CA,"$494,583.00"
CA,5/7/2023 12:00:00 AM,$644.00,Total for CA,"$494,583.00"
CA,5/15/2023 12:00:00 AM,"$1,013.00",Total for CA,"$494,583.00"
CA,5/16/2023 12:00:00 AM,$756.00,Total for CA,"$494,583.00"
CA,5/19/2023 12:00:00 AM,"$2,534.00",Total for CA,"$494,583.00"
CA,5/20/2023 12:00:00 AM,"$1,435.00",Total for CA,"$494,583.00"
CA,5/24/2023 12:00:00 AM,$864.00,Total for CA,"$494,583.00"
CA,5/27/2023 12:00:00 AM,$68.00,Total for CA,"$494,583.00"
CA,5/28/2023 12:00:00 AM,$20.00,Total for CA,"$494,583.00"
CA,5/31/2023 12:00:00 AM,"$8,424.00",Total for CA,"$494,583.00"
CA,6/2/2023 12:00:00 AM,"$2,288.00",Total for CA,"$494,583.00"
CA,6/7/2023 12:00:00 AM,$684.00,Total for CA,"$494,583.00"
CA,6/9/2023 12:00:00 AM,"$3,327.00",Total for CA,"$494,583.00"
CA,6/11/2023 12:00:00 AM,$684.00,Total for CA,"$494,583.00"
CA,6/12/2023 12:00:00 AM,"$8,055.00",Total for CA,"$494,583.00"
CA,6/18/2023 12:00:00 AM,$789.00,Total for CA,"$494,583.00"
CA,6/21/2023 12:00:00 AM,$68.00,Total for CA,"$494,583.00"
CA,6/25/2023 12:00:00 AM,"$5,264.00",Total for CA,"$494,583.00"
CA,7/12/2023 12:00:00 AM,$17.00,Total for CA,"$494,583.00"
CA,7/14/2023 12:00:00 AM,"$2,023.00",Total for CA,"$494,583.00"
